arm,tp,conc,isl,osl,image,revision,total_tput,output_tput,total_token_throughput,request_throughput,completed,num_prompts,duration,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2el_ms,success,server_log,stdout,picklog
json,8,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,4571.36,2294.15,4571.356741775133,2.4692851552096218,80,80,32.398040311876684,81.29466690879781,891.6028334922157,3.324512591169668,4.078315785243471,3167.4126289988635,True,json_isl1024_osl1024_tp8_conc8.server.log,json_isl1024_osl1024_tp8_conc8.stdout,
json,1,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,46793.66,5183.12,46793.65525444172,5.633178367227563,1280,1280,227.22518559801392,795.0747196742668,9668.029994810933,23.50059035774476,31.458136011990394,22434.78574970377,True,json_isl8192_osl1024_tp1_conc128.server.log,json_isl8192_osl1024_tp1_conc128.stdout,
json,1,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,20792.9,2303.99,20792.89549142916,2.5175701979394467,160,160,63.553342079976574,337.28495655814186,2069.7963296459056,6.375174717231103,8.239844081765128,6174.8651925547165,True,json_isl8192_osl1024_tp1_conc16.server.log,json_isl8192_osl1024_tp1_conc16.stdout,
json,1,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,51035.27,5672.22,51035.273390189475,6.151729692858946,2560,2560,416.14312198595144,1438.2141298524402,20186.830603261467,43.10386732633051,50.54417751247246,41198.77331368589,True,json_isl8192_osl1024_tp1_conc256.server.log,json_isl8192_osl1024_tp1_conc256.stdout,
json,1,32,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,30176.51,3374.57,30176.51322897157,3.6464262522240167,320,320,87.75715669686906,394.716240165144,3178.876039530151,8.815127571604446,12.633997429726318,8566.062399961811,True,json_isl8192_osl1024_tp1_conc32.server.log,json_isl8192_osl1024_tp1_conc32.stdout,
json,1,4,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,7490.82,833.29,7490.816638322174,0.9056313658034092,40,40,44.168081528972834,249.15768017526716,1032.2648925520477,4.424902293771722,5.465601923577836,4315.988795441808,True,json_isl8192_osl1024_tp1_conc4.server.log,json_isl8192_osl1024_tp1_conc4.stdout,
json,1,64,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,39380.16,4368.89,39380.16080910897,4.739716101475635,640,640,135.0291845118627,481.8943719041272,4686.425788186027,13.879135710659579,18.316838085811032,13289.67076896406,True,json_isl8192_osl1024_tp1_conc64.server.log,json_isl8192_osl1024_tp1_conc64.stdout,
json,1,8,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,12549.72,1410.8,12549.721836781677,1.5237688114378294,80,80,52.50140270590782,246.76597583165858,1588.2717476529067,5.307534576340714,7.051004503769478,5169.742900121491,True,json_isl8192_osl1024_tp1_conc8.server.log,json_isl8192_osl1024_tp1_conc8.stdout,
json,2,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,63134.9,6993.17,63134.90128726836,7.600392792882511,1280,1280,168.41234853002243,649.6580608651129,7581.368234986442,17.350057926701545,22.237528430448826,16627.059366128742,True,json_isl8192_osl1024_tp2_conc128.server.log,json_isl8192_osl1024_tp2_conc128.stdout,
json,2,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,25695.06,2847.18,25695.06241820205,3.1111166506331096,160,160,51.428479857044294,321.6928363428451,2162.6039944658983,5.110532338255422,6.452746676694411,5000.665140619094,True,json_isl8192_osl1024_tp2_conc16.server.log,json_isl8192_osl1024_tp2_conc16.stdout,
