M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
32768,128,4096,LARGE_MK-qwen3_235b_a22b,475.89007082776743,338.71646792116735,502.33533410758963,1.404980613279558,0.9473553590913472,0.07220099866390228,0.10144100338220596,0.06840000301599503
32768,3072,4096,LARGE_MK-qwen3_235b_a22b,1191.520821623335,1012.3098894236022,1262.9084083771475,1.1770316916510353,0.9434736626343739,0.6920850276947021,0.8146060109138489,0.6529639959335327
4096,32768,512,LARGE_MN-deepseek_r1,669.2553973713086,622.6789830694436,815.7533940539148,1.074800042346492,0.8204138680262434,0.2053609937429428,0.2207220047712326,0.1684810072183609
8192,32768,512,LARGE_MN-deepseek_r1,700.4275934447827,641.334547635389,847.6508562697235,1.0921407493597075,0.8263161515900196,0.3924430012702942,0.42860299348831177,0.3242819905281067
4096,24576,1536,LARGE_MN-deepseek_r1,985.5771795434713,883.9326479978055,1113.6394805218013,1.1149912629383028,0.8850056026046008,0.31376299262046814,0.34984299540519714,0.27768200635910034
16384,32768,512,LARGE_MN-deepseek_r1,711.4866978146966,658.0072165173606,866.1868978860817,1.0812749160721782,0.8214009003727383,0.7726860046386719,0.8354859948158264,0.6346849799156189
8192,24576,1536,LARGE_MN-deepseek_r1,1000.0490123360905,902.7189150159444,1132.1497024275852,1.1078188300933376,0.8833187079339058,0.6184449791908264,0.6851249933242798,0.546284019947052
32768,7168,2048,LARGE_MN-deepseek_r1,1099.5543214565746,947.5496035363734,1197.1348587986952,1.1604187446788017,0.9184882666936613,0.874966025352478,1.015326976776123,0.8036460280418396
32768,32768,512,LARGE_MN-deepseek_r1,739.1918519270647,651.3953151752372,877.2169365045123,1.134782266169981,0.8426557002792916,1.4874509572982788,1.6879329681396484,1.2534090280532837
16384,24576,1536,LARGE_MN-deepseek_r1,1023.5852526866747,925.6602829608502,1141.9747880606726,1.1057893176669504,0.8963291163589963,1.2084490060806274,1.3362900018692017,1.0831680297851562
32768,24576,1536,LARGE_MN-deepseek_r1,1011.3167136276551,928.7325800628006,1152.873852487611,1.0889213271265559,0.8772136790555954,2.4462180137634277,2.663738965988159,2.1458559036254883
32768,5120,2880,LARGE_MN-gpt_oss_120b,1166.8767279387396,985.6800716499246,1230.9067681621682,1.1838290754783252,0.9479814053512517,0.8281660079956055,0.9804069995880127,0.7850859761238098
32768,5760,2880,LARGE_MN-gpt_oss_120b,927.4494302537594,927.9877337359783,1127.427431824174,0.999419923925016,0.8226245025395108,1.1722079515457153,1.1715279817581177,0.9642869830131531
16384,4096,1536,LARGE_MN-qwen3_235b_a22b,969.8743672906994,890.4524177810252,1080.25710989547,1.0891928057285651,0.8978180827567507,0.21256199479103088,0.23152099549770355,0.19084200263023376
32768,4096,1536,LARGE_MN-qwen3_235b_a22b,1005.839812032859,868.759747542815,1114.842929506619,1.1577882318762567,0.9022255830047736,0.4099229872226715,0.4746040105819702,0.3698430061340332
4096,64,64,LARGE_M_SKINNY-synthetic,2.2795129928963855,1.4716855892197602,2.2795129928963855,1.5489130352257572,1.0,0.014720000326633453,0.02280000038444996,0.014720000326633453
8192,64,64,LARGE_M_SKINNY-synthetic,4.5221605527241175,2.917776689981096,4.559025985792771,1.5498651998461939,0.9919137479839911,0.014840000309050083,0.023000000044703484,0.014720000326633453
16384,64,32,LARGE_M_SKINNY-synthetic,4.6991712029874275,2.9485441021308927,4.449894957600949,1.593725933958854,1.056018456112247,0.014281000010669231,0.022760000079870224,0.015080999583005905
4,32768,512,LARGE_N-deepseek_r1,6.248497681963042,5.8153260050941835,7.262864401435521,1.0744879438382995,0.8603351703396821,0.021479999646544456,0.023080000653862953,0.018479999154806137
8,32768,512,LARGE_N-deepseek_r1,12.543712369639291,11.671106759924385,14.525728802871042,1.0747663120271689,0.8635513260553233,0.021400000900030136,0.023000000044703484,0.018479999154806137
4,24576,1536,LARGE_N-deepseek_r1,8.64780143157871,9.856066687153607,10.754625790096064,0.8774089812978082,0.8041006354254066,0.03492100164294243,0.030640000477433205,0.02807999961078167
16,32768,512,LARGE_N-deepseek_r1,24.80919087538997,22.78738958840775,28.315977738610332,1.0887245675569062,0.8761551906986185,0.021640000864863396,0.023560000583529472,0.018959999084472656
8,24576,1536,LARGE_N-deepseek_r1,18.169723399390755,19.685792266867054,22.01092452028917,0.9229866470739926,0.8254866070092748,0.03324100002646446,0.030680999159812927,0.02744000032544136
32,32768,512,LARGE_N-deepseek_r1,49.16175021123709,45.65228789393309,59.12675097906037,1.076873744541736,0.8314637519766245,0.021841000765562057,0.023520000278949738,0.018160000443458557
16,24576,1536,LARGE_N-deepseek_r1,36.42711538330865,39.681994150810155,43.70331232363173,0.9179759274412612,0.8335092569999869,0.03316099941730499,0.030440999194979668,0.027639999985694885
64,32768,512,LARGE_N-deepseek_r1,115.45610968204416,86.87231549522942,110.46726086131878,1.329032258710595,1.0451613336098593,0.01860000006854534,0.024720000103116035,0.019440000876784325
32,24576,1536,LARGE_N-deepseek_r1,72.07180820010073,77.63236093817119,82.8504482920964,0.9283732625045494,0.869902452983783,0.03352100029587746,0.031120000407099724,0.029160000383853912
128,32768,512,LARGE_N-deepseek_r1,201.83117005483635,158.60293145229744,192.4268462583986,1.272556365804251,1.048872202498238,0.02127999998629093,0.027079999446868896,0.02232000045478344
